12386456,37,12,24,71,11,60,64,54,4,2
12386485,14,58,65,15,61,36,56,9,32,64
12387123,56,57,15,18,6,12,11,24,14,32
12387162,12,8,37,73,48,67,40,59,18,65
12387163,60,37,19,21,54,73,47,44,7,40
12387198,24,8,41,16,57,6,43,28,12,46
12387297,4,12,45,7,33,20,40,59,36,27
12387368,62,51,1,23,2,54,56,27,6,68
12387390,6,36,28,51,65,64,27,72,32,53
12387461,56,59,2,53,18,11,7,46,4,73
12387597,74,36,3,63,73,31,67,33,59,58
12388025,66,14,24,28,71,49,12,64,3,60
12388050,69,6,28,3,29,66,22,5,21,11
12388362,1,39,31,35,30,58,53,69,34,50
12388480,15,57,23,42,34,63,7,16,53,1
12388637,10,4,39,38,8,63,73,22,41,11
12388719,75,33,65,55,31,54,52,59,60,67
12389127,74,65,5,17,57,11,6,26,18,46
12389266,33,20,58,46,62,44,71,60,18,26
12389709,25,48,22,55,1,2,56,31,71,45
12389782,26,62,31,61,32,41,50,34,39,11
12389895,14,24,60,74,54,3,37,32,53,42
12390120,6,33,32,35,61,30,43,23,27,12
12390197,74,47,40,22,43,21,30,73,3,51
12390829,11,54,63,65,35,28,52,36,21,7
12390861,61,12,36,33,5,45,2,34,15,16
12390914,74,9,17,72,21,25,49,70,30,64
12391208,41,29,35,37,72,55,15,11,8,34
12391249,55,13,46,57,19,74,9,32,12,62
12391339,56,20,54,64,28,72,29,14,19,51
12391544,58,35,22,33,32,72,39,65,34,10
12391723,6,43,37,42,40,63,7,21,1,41
12392017,48,51,75,54,12,19,28,23,55,64
12392055,41,32,35,6,11,14,10,56,62,59
12392268,7,28,41,13,15,19,56,31,17,43
12392467,37,12,61,35,13,36,55,25,26,8
12392850,35,5,37,41,54,23,15,60,11,75
12392867,64,29,37,54,69,51,59,35,12,68
12392873,28,57,71,42,24,75,8,55,54,4
12392923,58,10,64,27,38,37,3,36,63,26
12393147,36,1,30,26,17,52,47,18,54,4
12393165,42,64,21,73,18,34,75,45,66,37
12393711,60,64,12,32,1,61,67,65,69,75
12393823,41,31,47,73,63,74,7,24,53,44
12394115,45,19,11,39,65,1,9,47,38,6
12394122,24,55,53,35,64,3,19,38,70,66
12394179,40,66,21,50,16,41,57,73,65,23
12394194,74,44,3,43,75,15,37,28,63,42
12394519,45,16,24,40,56,41,75,47,49,1
12394539,35,71,75,57,36,13,40,10,8,72
12394597,17,1,35,44,6,11,8,75,45,25
12394754,24,46,17,37,29,33,68,72,49,71
12394876,62,9,42,43,8,35,47,25,54,3
12395015,30,38,15,46,7,70,3,21,12,8
12395128,35,17,57,14,46,58,5,8,24,56
12395172,58,9,15,5,33,29,32,56,8,45
12395202,46,25,62,58,6,3,12,59,50,64
12395207,49,75,15,23,26,57,38,11,13,53
12395278,41,23,68,32,10,24,20,7,6,51
12395293,62,69,37,52,16,9,56,4,40,49
12395366,37,63,69,67,71,5,41,6,65,57
12395416,51,8,4,13,33,40,3,71,70,74
12395760,8,29,11,9,73,5,53,42,74,35
12395799,39,42,17,20,52,15,18,43,32,22
12395806,26,47,1,30,28,38,19,63,34,73
12395956,64,44,49,47,50,11,45,24,29,34
12396197,24,2,39,17,22,7,23,27,21,54
12396310,29,70,54,26,46,8,7,3,61,64
12396314,55,8,71,4,60,56,17,7,58,57
12396480,70,38,56,36,34,3,28,8,27,11
12396789,36,41,28,72,10,73,2,9,32,61
12397504,5,74,61,22,15,59,66,51,42,39
12397690,73,13,41,65,27,3,72,50,4,1
12397900,45,71,50,35,74,59,43,2,62,63
12398192,44,53,51,6,38,45,4,20,54,11
12398249,14,63,40,67,9,24,45,6,46,53
12398466,44,38,45,47,15,9,23,75,18,41
12398548,44,52,68,53,25,67,12,69,70,74
12398612,15,7,41,45,25,49,75,21,36,69
12398809,24,69,65,68,56,20,5,71,42,59
12398840,44,32,4,34,40,61,52,42,74,1
12398880,32,47,5,12,6,62,1,34,27,4
12399337,49,44,61,43,57,26,42,53,27,21
12399605,70,15,75,66,56,6,25,64,73,9
12399640,25,28,30,7,32,27,13,73,8,34
12399691,69,44,55,23,67,46,22,75,66,34
12400019,1,15,5,39,23,70,41,54,37,29
12400312,61,31,43,5,11,14,50,1,54,9
12400419,40,64,36,35,34,24,49,72,62,26
12400684,73,67,75,33,22,44,74,26,17,47
12400747,10,55,41,29,4,30,51,58,32,56
12401107,69,67,41,48,36,7,53,31,11,49
12401368,47,15,10,66,17,35,40,34,32,25
12401564,49,58,14,25,2,11,1,29,12,65
12401921,34,52,75,55,17,29,49,51,66,39
12402112,61,4,33,35,74,40,72,21,30,11
12402233,21,57,38,68,18,31,39,15,17,70
12402604,53,35,51,12,43,50,75,25,49,8
12403159,21,32,13,62,35,47,36,74,52,58
12403348,56,10,25,55,43,28,29,5,62,69
12403435,47,44,72,15,22,23,33,56,70,26
12403474,10,58,23,46,43,44,67,16,38,4
12403840,63,18,52,74,15,41,26,17,22,2
12403940,23,13,69,75,16,32,19,7,53,34
12403942,2,54,39,28,66,52,18,12,53,68
12404506,12,25,30,34,61,69,23,75,63,13
12404876,54,37,55,72,44,25,11,34,64,7
12405019,68,9,30,73,64,21,15,62,14,71
12405090,72,11,59,66,21,41,29,1,45,69
12405139,74,6,73,35,21,44,59,58,56,1
12405184,68,40,31,7,2,6,18,33,67,72
12405258,53,41,75,21,48,38,28,29,19,37
12405409,52,40,21,58,32,8,24,50,4,53
12405636,29,58,39,5,46,64,32,36,35,59
12405790,63,4,75,60,68,64,70,46,9,30
12406342,19,71,69,59,22,57,53,15,39,62
12406516,55,10,31,60,40,9,32,43,65,58
12406626,28,46,37,8,57,30,62,41,12,48
12406712,58,29,50,11,60,17,24,12,30,15
12407203,34,42,14,29,46,1,20,28,7,11
12407686,55,52,23,49,30,44,62,12,15,61
12407900,73,33,25,32,22,54,15,7,24,11
12408440,35,58,75,69,15,11,43,14,52,70
12408555,20,74,53,75,24,11,64,18,31,17
12408813,74,9,13,32,22,21,20,14,73,39
12409049,67,48,38,22,36,61,40,20,16,2
12409083,46,11,24,45,54,1,36,32,28,39
12409380,35,40,66,63,12,47,50,11,22,15
12409396,5,37,58,26,43,72,29,7,52,66
12409488,51,18,42,71,59,19,34,27,8,73
12409626,63,34,51,1,13,39,58,52,59,25
12409658,33,25,17,48,35,34,6,1,46,23
12409796,31,57,66,50,39,65,18,56,38,49
12410176,12,35,11,33,43,16,59,25,8,2
12411060,60,21,25,4,37,13,71,44,35,62
12411250,22,2,54,25,57,44,69,74,53,43
12411331,31,68,52,59,48,1,21,13,72,46
12411345,37,21,31,45,32,46,58,6,22,4
12411404,43,53,20,15,42,3,23,9,6,31
12411592,32,28,37,19,27,51,74,13,2,67
12411635,16,38,48,37,63,50,74,59,51,44
12411714,56,55,7,34,21,16,37,6,47,31
12411744,17,1,28,31,52,22,2,21,39,75
12411792,1,63,64,15,14,54,19,69,39,11
12411799,70,57,65,74,5,41,73,7,19,40
12411902,49,13,61,30,58,26,9,43,56,23
12412197,56,22,50,46,61,8,33,23,42,11
12412437,55,20,41,32,75,25,46,47,54,58
12412467,6,62,72,36,16,19,63,38,34,31
12412511,33,45,70,64,8,60,65,50,35,39
12412616,48,13,29,70,65,42,58,2,36,37
12412839,74,46,15,8,71,22,5,72,69,39
12412976,61,39,34,63,48,37,56,70,74,4
12413079,30,58,74,24,53,21,13,8,33,65
12413322,66,20,57,55,74,62,3,25,24,47
12413401,27,7,50,40,43,66,14,16,35,25
12413713,34,42,41,9,39,58,64,3,14,1
12413791,57,49,66,20,59,70,21,64,56,44
12413860,59,64,34,21,71,22,30,7,62,33
12413913,5,58,18,29,49,30,16,38,60,70
12413925,33,17,49,47,75,61,25,1,52,55
12414119,74,33,32,19,69,25,70,14,59,64
12414349,41,53,33,54,6,20,28,7,23,24
12414387,37,55,33,42,45,60,66,19,69,71
12414388,55,32,33,30,49,47,61,75,68,20
12414415,66,69,50,24,32,54,73,62,29,71
12414491,55,25,40,52,3,64,36,48,35,33
12414513,45,71,24,2,19,4,42,29,17,48
12414625,59,42,60,11,38,30,51,23,28,71
12414866,55,68,69,11,18,10,47,75,42,27
12414918,50,15,63,46,59,71,70,68,38,32
12414937,36,59,65,44,4,54,51,56,37,38
12414953,65,1,46,52,28,39,21,38,11,22
12415120,56,16,3,43,74,55,66,38,45,23
12415206,6,62,3,21,45,39,48,8,1,36
12415306,55,1,35,64,6,53,3,4,32,47
12415394,11,6,22,48,58,66,31,60,46,75
12415560,53,41,60,20,45,43,66,49,74,47
12415683,48,35,39,52,12,43,19,33,44,9
12415710,8,46,47,14,65,58,74,51,4,67
12416152,51,12,39,32,17,2,49,67,48,73
12416325,30,54,48,40,66,10,64,16,31,7
12416352,27,6,51,55,25,73,8,31,7,50
12416735,24,4,73,69,60,29,75,11,38,57
12416799,34,58,19,31,10,71,37,1,41,2
12416839,18,28,73,27,49,11,19,54,4,53
12417068,35,13,32,61,19,49,59,33,74,39
12417074,60,10,2,65,61,38,43,16,39,36
12417836,41,12,42,4,67,22,27,3,36,59
12418102,61,59,52,47,48,17,65,16,14,58
12418123,36,73,59,38,49,41,37,39,48,58
12418131,40,60,72,29,42,61,30,34,36,33
12418277,55,69,17,75,72,29,15,66,56,51
12418431,15,25,21,40,65,48,52,11,51,54
12418520,71,7,1,60,18,57,13,29,23,46
12418569,3,40,44,69,36,9,34,15,50,11
12418757,21,57,43,61,12,6,49,30,64,1
12419078,17,58,51,47,3,11,64,50,66,75
12419174,61,18,25,17,23,74,63,33,53,30
12419483,35,65,57,67,44,68,47,49,58,9
12419498,65,40,66,10,44,12,70,74,39,48
12419532,20,46,63,74,13,73,29,70,57,1
12419580,59,63,52,70,21,56,37,54,74,73
12419596,59,15,10,30,2,13,12,1,6,25
12419996,63,38,27,51,47,56,14,31,50,26
12420247,60,45,6,17,65,52,62,37,22,27
12420314,73,71,29,50,34,31,57,65,38,5
12420401,17,50,1,13,32,10,49,41,12,22
12420510,60,38,8,68,45,74,18,69,62,25
12420815,56,72,73,19,28,8,5,51,47,10
12420953,14,64,42,54,63,6,52,68,55,21
12421017,20,5,71,54,51,62,37,33,18,57
12421086,32,36,51,48,2,56,26,29,21,16
12421176,51,34,68,61,40,74,44,4,8,18
12421289,26,35,60,61,72,53,38,7,51,47
12421598,23,61,9,30,53,16,24,11,8,64
12421837,52,67,33,74,27,49,38,30,20,25
12422265,47,48,49,66,35,23,65,45,46,37
12422345,17,74,59,27,26,14,4,19,61,53
12422572,17,16,52,31,22,59,47,69,71,73
12422645,6,18,45,75,54,32,58,64,19,4
12422971,66,43,53,34,55,1,67,40,58,18
12423645,11,40,29,8,64,56,58,12,20,37
12423646,75,18,68,65,23,36,24,38,11,50
12423897,28,29,48,11,44,21,12,42,38,71
12423947,52,48,41,40,72,61,35,56,30,20
12423962,59,50,34,28,40,29,20,17,72,18
12424295,73,57,54,18,2,56,25,74,20,59
12425259,50,44,22,4,32,13,62,47,39,70
12425450,61,23,54,74,63,18,37,36,32,41
12425532,27,25,17,34,21,41,9,19,30,14
12425547,63,8,30,24,29,35,71,73,47,59
12425759,23,42,24,38,32,4,50,74,19,16
12425804,48,69,27,65,2,20,58,4,40,34
12425856,69,1,26,2,42,36,40,13,67,49
12425893,30,13,22,3,19,32,65,69,4,68
12425975,58,16,20,11,50,60,44,23,66,17
12426052,26,47,36,38,14,4,19,50,73,3
12426082,16,51,26,52,4,14,20,2,28,46
12426623,37,25,2,16,26,21,23,59,14,41
12426828,41,45,34,54,46,69,73,43,48,22
12426829,73,24,72,61,47,64,38,25,7,66
12426882,52,40,24,63,66,37,54,20,51,68
12426903,40,2,22,26,10,5,42,58,23,4
12426950,19,31,18,25,12,57,4,71,14,68
12427066,44,19,38,29,39,22,5,12,6,9
12427179,73,58,20,6,24,3,16,11,49,45
12427226,51,70,43,37,48,5,75,6,72,64
12427428,9,8,29,30,55,31,47,75,66,36
12427516,58,52,69,5,62,50,4,46,30,42
12428209,2,12,68,8,20,47,46,14,15,25
12428218,48,57,16,44,23,61,15,4,46,62
12428255,23,69,74,38,26,55,2,44,36,33
12428374,70,8,40,31,68,18,72,59,36,28
12428408,37,62,59,9,57,66,46,19,5,75
12428737,59,23,24,50,25,49,15,45,56,67
12428773,63,67,37,4,21,1,18,23,35,73
12428796,28,50,11,1,29,53,9,64,2,61
12428907,12,51,26,45,35,43,59,31,8,10
12428991,29,34,42,40,45,12,36,74,11,58
12429034,22,2,23,62,54,56,40,47,32,39
12429227,2,10,37,55,58,6,45,5,13,20
12429266,20,42,2,60,36,37,73,31,56,45
12429521,15,25,31,70,49,29,61,30,59,22
12429641,16,6,75,14,46,15,68,2,33,62
12429862,27,72,65,21,30,54,15,9,28,33
12430077,74,12,40,59,3,33,57,52,60,61
12430173,75,63,57,15,11,50,8,21,42,40
12430232,26,71,19,35,32,70,28,6,75,33
12430331,72,22,15,59,3,39,74,38,33,12
12430404,62,61,14,7,20,17,34,52,47,29
12430944,54,53,21,38,32,35,27,24,72,45
12431032,45,32,23,21,66,12,11,15,4,72
12431142,9,21,72,47,39,73,10,68,33,36
12431207,39,50,59,5,20,21,32,70,16,44
12431389,45,51,43,36,30,69,53,54,57,2
12431713,64,53,72,5,45,40,9,35,30,62
12431768,9,42,16,57,60,65,1,62,8,69
12431776,1,21,43,61,51,49,70,22,64,14
12431873,47,30,35,62,54,4,29,68,44,25
12432078,21,4,37,58,25,49,9,60,3,69
12432080,46,44,12,14,32,52,56,13,60,28
12432239,23,2,60,4,51,47,64,24,74,12
12432544,13,11,70,3,44,32,25,63,41,39
12432556,20,57,31,56,40,47,19,45,64,36
12432697,29,64,28,46,41,1,72,74,22,21
12432726,30,54,45,16,57,12,10,64,68,37
12432739,57,64,31,19,51,13,18,20,10,6
12432767,20,42,22,61,35,12,45,51,43,40
12432805,57,43,37,19,1,26,72,21,5,55
12432915,75,67,63,68,14,10,8,44,53,22
12433074,75,30,64,21,7,40,48,66,61,14
12433143,28,30,59,17,51,25,68,26,23,73
12433175,69,23,58,55,54,50,22,52,71,14
12433221,73,12,63,49,21,35,64,29,48,40
12433376,31,4,1,25,67,63,29,48,23,28
12433539,12,50,44,47,31,40,71,18,51,38
12433743,44,73,20,15,7,58,35,32,19,57
12434231,31,20,67,27,6,74,46,66,32,48
12434319,34,23,52,48,31,67,1,33,4,27
12434324,44,59,29,72,62,4,38,21,16,8
12434336,55,61,53,25,2,7,57,16,12,30
12434653,22,19,33,70,57,39,71,29,16,59
12434807,35,58,70,57,10,27,48,54,18,52
12435336,36,9,21,65,71,44,25,68,51,55
12435751,69,23,3,24,1,27,67,16,47,62
12435999,9,42,6,34,48,7,31,3,68,46
12436092,12,49,32,22,53,15,42,5,30,10
12436141,40,44,51,29,74,16,11,56,18,15
12436162,25,19,41,29,72,61,48,16,74,53
12436511,11,26,63,59,25,13,29,51,5,52
12436565,50,41,23,62,48,72,16,7,4,37
12436684,11,13,8,1,5,31,10,36,4,75
12436738,34,45,24,41,70,73,59,7,49,39
12436967,70,44,53,22,69,8,57,40,35,71
12437073,16,57,2,25,41,48,29,52,71,17
12437234,15,23,75,50,33,42,66,72,44,31
12437329,39,33,40,11,60,5,1,65,13,42
12437637,34,61,41,4,47,63,5,38,17,28
12437647,19,52,20,60,10,74,64,53,46,59
12437896,29,12,47,63,28,8,35,33,6,70
12437902,31,19,10,30,68,5,55,39,43,66
12438173,3,38,9,32,70,8,57,35,68,11
12438410,29,18,20,22,60,9,19,58,44,50
12438483,34,45,42,65,50,71,30,12,28,32
12438558,47,17,20,36,58,9,4,61,72,39
12438724,73,60,21,12,5,6,42,19,22,9
12438996,16,72,39,14,27,67,75,20,25,66
12439251,38,71,31,7,56,55,62,70,15,30
12439511,66,43,22,33,34,2,16,4,65,27
12439543,26,66,19,2,64,7,65,61,9,52
12439662,40,3,42,57,34,51,1,32,31,53
12439914,47,10,29,4,62,6,40,34,43,15
12440062,50,4,49,11,44,2,74,38,1,48
12440220,29,40,12,23,64,31,67,46,26,51
12440366,57,58,13,70,55,19,52,5,43,15
12440534,10,59,70,14,17,53,68,30,41,29
12440707,8,32,22,46,40,28,14,58,67,33
12440714,27,67,9,13,33,32,65,54,56,64
12440746,32,28,33,13,20,6,29,57,37,18
12440837,63,57,51,52,42,72,64,39,20,66
12440869,42,52,43,55,22,66,69,57,2,14
12441020,71,14,56,10,12,64,47,72,16,42
12441083,42,47,45,66,71,59,64,37,10,63
12441609,38,36,69,9,3,18,8,29,37,34
12441670,30,43,41,46,52,47,45,74,34,13
12441707,56,12,24,66,59,14,27,19,75,21
12441801,47,69,63,38,16,61,43,50,60,24
12442076,16,72,3,27,11,70,44,46,68,65
12442132,66,56,21,1,10,16,68,73,24,75
12442485,63,33,29,3,42,64,59,43,68,67
12442636,7,51,11,16,38,36,67,63,35,23
12442826,26,75,11,70,73,7,28,55,4,46
12442980,15,25,23,38,42,6,14,33,17,61
12443063,74,58,75,68,14,29,26,36,27,45
12443105,75,34,29,6,45,44,49,28,59,19
12443132,41,31,24,13,67,42,60,32,27,49
12443340,31,75,61,6,66,15,5,55,8,48
12443513,61,39,37,4,21,18,30,63,58,25
12443840,3,28,63,50,52,18,25,68,35,62
12443901,61,5,63,13,24,54,49,11,30,3
12444052,5,35,51,75,26,41,11,70,55,67
12444118,51,27,67,49,40,72,55,41,28,65
12444929,11,6,29,10,36,59,22,60,64,51
12445114,66,68,16,40,53,4,37,56,60,47
12445178,48,9,57,11,5,53,15,66,25,54
12445779,39,42,53,33,66,25,4,11,24,41
12445936,72,4,27,43,58,49,13,36,34,44
12445947,44,29,27,62,41,68,14,53,40,63
12446417,30,62,14,41,75,3,20,44,12,66
12446438,45,65,70,35,52,5,17,46,1,50
12446439,73,27,55,36,8,67,58,72,28,75
12446484,10,17,23,46,34,30,28,24,50,68
12446621,54,69,2,36,32,63,10,6,52,38
12446623,21,4,65,35,33,37,64,31,39,55
12446703,24,42,37,3,23,54,12,7,59,70
12446867,52,32,17,28,56,55,62,46,36,68
12447681,73,4,31,7,70,18,51,48,68,33
12447973,73,1,5,31,54,30,9,63,14,71
12448296,58,47,25,1,56,49,37,38,36,6
12448321,67,27,37,1,12,62,14,31,2,73
12448570,11,45,57,69,73,59,60,56,74,17
12448788,14,54,13,23,66,2,9,5,60,52
12448828,39,70,36,63,34,60,29,42,58,8
12448978,64,50,53,16,7,41,73,15,67,74
12449007,24,70,30,46,5,8,72,65,66,32
12449127,56,11,24,47,50,27,46,12,73,29
12449141,31,11,58,1,37,53,68,56,5,9
12449336,61,34,67,22,53,59,23,15,14,47
12449584,56,68,5,48,71,73,13,28,70,45
12449648,21,38,37,15,26,4,25,52,2,72
12449684,35,12,67,1,45,42,53,75,26,14
12449895,5,71,10,4,70,51,14,27,29,37
12449986,71,73,31,1,29,53,75,57,45,22
12449993,72,66,6,50,19,51,60,45,53,28
12450207,47,24,54,12,33,64,3,26,9,57
12450209,52,61,12,50,38,51,37,5,53,69
12450672,52,5,37,47,44,1,15,9,29,11
12451727,36,59,13,5,38,31,74,15,55,17
12452089,30,69,9,68,44,34,39,51,4,23
12452605,43,6,26,24,61,64,59,60,25,72
12452639,2,25,11,37,50,29,22,31,5,35
12452796,13,44,34,15,11,38,70,55,10,4
12452971,42,19,3,2,9,50,74,13,68,14
12453278,50,63,3,27,25,59,29,9,32,1
12453922,42,50,24,37,20,16,49,23,53,9
12454048,60,44,2,38,35,26,3,12,41,48
12454068,37,49,3,24,26,31,36,4,32,28
12454072,65,37,45,44,42,28,71,23,19,74
12454150,30,62,75,33,35,70,9,23,66,12
12454161,75,73,44,4,59,37,53,26,46,52
12454211,11,57,23,4,16,51,3,49,28,15
12454217,55,50,70,22,19,40,32,47,73,25
12454302,51,21,52,37,45,70,62,73,61,23
12454416,8,18,29,52,72,39,10,37,45,40
12454430,21,8,3,50,71,31,41,63,61,51
12454583,10,58,26,8,29,5,20,67,1,33
12454608,6,16,58,48,51,66,44,47,56,52
12454711,71,59,15,58,41,19,67,29,54,44
12455134,53,59,58,70,60,1,42,25,17,20
12455656,18,53,66,50,65,16,69,11,57,15
12456072,11,38,1,15,10,30,25,9,50,14
12456310,71,36,19,21,67,41,8,68,32,48
12456594,8,26,74,59,14,75,13,20,43,21
12456637,67,3,27,24,34,18,74,66,43,45
12456770,34,6,27,23,1,5,59,20,8,47
12456907,1,69,6,34,32,11,24,12,50,54
12457126,42,54,11,39,29,66,70,17,58,75
12457618,64,53,49,46,56,7,12,50,26,63
12457685,17,12,37,60,70,9,44,75,27,33
12457808,49,73,44,35,18,9,34,54,74,1
12458426,19,48,39,68,27,36,46,9,35,4
12458453,41,44,42,21,60,74,56,32,7,43
12458459,45,51,50,30,42,44,74,34,3,58
12458601,8,5,39,72,60,6,2,20,32,59
12458844,62,24,8,54,64,36,73,11,67,33
12459160,33,60,14,47,27,62,2,57,56,39
12459557,66,29,19,35,73,30,67,23,3,38
12459941,59,11,10,38,28,15,12,56,5,63
12460041,50,60,39,5,11,28,68,6,33,45
12460195,19,55,71,60,7,47,41,26,57,66
12460272,62,58,6,2,53,10,17,66,49,45
12460305,23,5,22,46,26,36,18,47,25,40
12460696,8,13,37,25,1,67,53,34,75,21
12460825,59,65,67,37,38,47,48,17,35,6
12460929,11,44,35,49,6,55,31,65,51,75
12461143,12,33,29,70,48,45,16,3,59,24
12461165,25,48,13,17,29,26,71,31,42,33
12461227,71,39,66,13,75,63,23,50,28,19
12461369,71,54,21,14,58,35,40,25,12,1
12461412,18,17,46,19,44,25,58,62,61,16
12462667,3,13,54,17,46,32,57,22,48,61
12462761,18,21,40,57,75,26,73,25,49,51
12462786,13,40,56,53,50,58,57,33,39,63
12462829,62,48,52,46,69,20,25,44,72,53
12462943,34,65,11,20,46,64,68,25,9,42
12463056,61,31,1,11,6,23,28,17,4,46
12463330,55,71,52,69,40,48,32,54,68,12
12463497,34,38,65,56,26,29,25,39,55,18
12463557,38,62,9,70,59,19,66,22,65,36
12463630,48,59,20,43,4,74,15,73,42,47
12463790,65,20,22,75,8,56,5,73,3,14
12463836,24,57,49,67,37,6,9,27,64,41
12464039,43,64,31,2,25,19,8,69,70,32
12464143,27,5,65,62,60,41,72,33,18,36
12464154,46,9,53,42,35,41,28,27,66,34
12464193,68,6,22,30,1,35,19,49,62,65
12464716,53,61,60,7,62,46,30,45,18,25
12465108,47,25,64,22,23,33,10,34,57,11
12465121,69,23,26,35,45,63,73,28,62,66
12465382,64,45,57,66,58,42,53,13,5,55
12465435,31,13,39,24,21,30,9,53,46,6
12465543,55,68,60,17,15,43,71,4,46,44
12465585,52,20,39,31,32,3,48,42,53,15
12465641,28,10,62,3,58,69,75,44,8,67
12465998,11,39,27,45,43,60,18,5,4,9
12466506,13,68,4,17,25,45,49,12,63,8
12466678,37,28,52,69,48,72,60,55,71,21
12466685,56,69,44,25,52,2,3,64,74,15
12466870,23,9,30,43,10,35,22,57,38,42
12466945,37,64,8,30,10,11,42,55,39,46
12467164,29,19,62,20,36,45,64,70,41,7
12467375,37,26,49,75,9,53,29,52,72,61
12467560,56,9,42,43,64,72,51,1,74,52
12467964,14,74,68,59,46,16,64,66,6,33
12468091,18,51,25,26,49,1,66,35,67,28
12468294,47,30,64,17,63,65,37,22,39,58
12468818,52,44,67,36,9,28,17,2,47,53
12468948,35,49,54,12,32,34,42,33,68,17
12469083,75,72,16,50,33,64,2,40,70,22
12469185,16,31,7,51,64,11,29,19,54,65
12469291,72,65,48,56,66,68,26,2,74,46
12469380,19,74,15,40,14,65,49,71,68,20
12469597,64,23,58,51,21,20,29,50,13,33
12469664,15,73,66,5,57,51,24,9,14,49
12469787,22,29,18,45,66,47,74,72,4,61
12470223,32,49,74,19,41,24,26,7,71,30
12470410,24,11,65,74,26,13,51,9,64,43
12470569,38,64,22,68,1,39,2,69,74,13
12470604,73,30,67,15,51,68,5,41,52,21
12470843,40,44,6,46,69,16,20,55,51,62
12470974,19,69,23,49,6,25,13,59,40,16
12470992,13,33,16,60,45,58,49,62,28,27
12471061,11,24,33,49,12,28,75,21,71,3
12471090,74,68,47,12,52,56,10,3,43,62
12471870,35,4,28,53,49,50,52,29,75,11
12471921,41,54,59,31,3,32,73,45,43,30
12471994,35,46,38,6,33,31,28,24,53,41
12472065,48,55,69,31,21,23,5,18,30,50
12472422,14,30,58,50,26,54,45,13,4,35
12473108,17,18,16,70,24,47,59,49,55,67
12473288,52,11,27,32,8,25,61,45,12,26
12473326,53,15,38,46,2,39,73,37,12,49
12473388,40,21,75,14,59,62,45,43,32,65
12473514,33,15,26,34,59,54,36,8,7,56
12473829,33,25,70,68,61,11,55,19,1,6
12473881,64,7,52,34,70,40,30,56,69,13
12474055,10,30,1,7,62,53,16,58,34,59
12474441,27,67,35,49,51,74,52,25,73,36
12474635,7,6,52,75,36,57,46,42,15,19
12474819,5,62,44,32,33,16,38,37,21,20
12474975,75,58,32,36,7,50,5,3,74,42
12475169,5,47,56,52,23,20,40,58,55,10
12475184,39,22,33,50,74,73,31,40,58,75
12475599,54,14,74,44,48,38,39,18,60,68
12475749,27,65,50,26,71,46,56,21,55,73
12475986,16,17,20,48,59,9,61,33,1,36
12476055,27,21,71,29,45,62,10,43,5,49
12476103,29,11,19,20,23,73,75,24,48,35
12476264,24,41,19,53,43,2,65,27,38,57
12476381,40,22,8,21,5,64,17,61,20,53
12476457,11,23,64,72,2,7,74,73,38,55
12476519,40,16,2,57,30,52,36,42,72,22
12476838,61,4,72,8,20,53,33,44,31,49
12476930,26,14,13,42,51,69,31,48,52,21
12477231,13,54,50,15,70,3,29,20,35,41
12477591,17,42,71,39,31,38,3,70,7,9
12477648,5,61,4,59,47,72,44,7,37,6
12477680,28,15,69,40,22,68,38,49,7,57
12477752,46,54,68,27,50,43,23,2,62,67
12478023,16,7,41,27,33,31,61,70,68,69
12478051,48,70,30,51,50,49,9,71,60,75
12478062,20,66,63,26,28,64,39,45,58,32
12478265,73,36,5,17,61,66,53,48,26,39
12478402,53,72,56,47,68,50,2,34,13,48
12478451,42,63,10,57,62,56,75,59,66,50
12478467,43,40,70,31,23,51,38,58,32,44
12478704,41,66,3,43,57,63,69,48,4,8
12478728,74,5,17,18,53,67,75,39,33,31
12479037,3,72,39,1,70,32,51,7,61,49
12479039,3,46,56,11,70,33,16,4,41,34
12479793,50,28,18,32,60,61,45,26,46,40
12479889,9,6,59,74,25,75,44,55,49,43
12480060,37,28,68,4,1,7,46,67,66,31
12480700,3,50,14,40,45,55,44,11,68,22
12480722,58,19,67,5,27,64,12,46,55,35
12480811,61,38,37,11,56,67,64,51,58,42
12481118,44,62,15,35,3,75,32,59,40,7
12481166,75,69,9,47,52,3,41,4,42,67
12482079,42,17,35,71,62,74,26,22,50,40
12482106,69,66,13,10,50,45,65,23,29,24
12482431,26,52,61,25,59,15,1,12,22,23
12482635,51,25,68,3,26,53,18,19,9,8
12482683,31,52,11,17,15,12,51,73,33,35
12482820,73,59,8,15,46,54,29,22,13,65
12482925,50,20,11,53,28,30,75,60,40,56
12483056,57,58,16,71,66,45,56,21,22,51
12483382,36,32,41,75,68,73,38,5,24,67
12483410,28,31,34,49,50,70,17,66,51,23
12483596,56,65,47,33,18,30,4,54,24,70
12483858,58,10,55,63,35,20,27,9,43,6
12484253,29,50,12,19,10,58,33,52,5,20
12484438,5,46,16,11,8,61,60,44,47,4
12484633,5,17,13,62,14,34,12,46,29,31
12484704,59,14,57,18,74,39,53,27,60,68
12485001,19,44,74,72,56,73,67,2,16,39
12485019,48,71,34,55,46,33,45,2,7,11
12485161,15,25,56,44,23,63,6,66,33,52
12485204,22,29,5,3,11,73,67,43,9,61
12485592,4,15,56,55,14,39,72,44,60,67
12485747,75,26,63,23,9,29,41,54,16,45
12485931,24,50,19,9,15,63,4,33,70,11
12486018,30,38,39,69,33,40,51,1,62,12
